user_id,age,gender,subscription_plan,monthly_spend,household_size,total_sessions,avg_watch_duration,avg_progress_pct,total_reviews,avg_review_rating,total_searches,rec_click_rate,is_active
user_05222,36.0,Male,Standard,6.12,3.0,10,63.79,34.96666666666667,,,2.0,0.0,True
user_05223,,Prefer not to say,Premium,22.03,1.0,8,62.7125,52.475,,,2.0,1.0,True
user_05224,46.0,Female,Standard,16.55,1.0,6,46.15,53.975,4.0,3.75,1.0,0.2,True
user_05225,,Male,Standard,4.84,1.0,12,123.38888888888889,58.3111111111111,1.0,2.0,3.0,0.0,True
user_05226,44.0,Male,Premium,9.86,,9,67.54285714285714,41.611111111111114,,,3.0,0.0,True
user_05227,47.0,Male,Standard,37.48,,10,71.58571428571429,57.07777777777778,5.0,4.6,3.0,0.0,True
user_05228,23.0,Female,Basic,26.11,1.0,7,32.28333333333333,64.64285714285714,3.0,3.3333333333333335,3.0,0.0,True
user_05229,18.0,Male,Premium,11.63,1.0,13,58.88333333333333,47.75384615384615,1.0,1.0,3.0,0.0,False
user_05230,38.0,Female,Standard,25.74,,19,73.53333333333333,46.83529411764706,1.0,5.0,1.0,0.0,True
user_05231,12.0,Female,Premium,6.91,,11,67.31666666666666,42.35,,,3.0,0.3333333333333333,True
user_05232,39.0,Female,Premium,27.57,2.0,10,55.6,35.25,1.0,2.0,5.0,0.3333333333333333,True
user_05233,29.0,Male,Premium+,13.66,3.0,9,113.92857142857143,51.4625,2.0,3.0,6.0,0.1111111111111111,True
user_05234,40.0,Female,Standard,,2.0,8,52.51666666666667,64.3375,2.0,4.0,2.0,0.0,False
user_05235,37.0,Female,Premium,24.32,,14,103.69166666666666,55.57142857142857,2.0,5.0,1.0,0.0,True
user_05236,45.0,Male,Premium,16.1,2.0,8,68.11666666666666,61.771428571428565,2.0,3.0,3.0,0.14285714285714285,True
user_05237,40.0,,Basic,14.78,5.0,6,59.150000000000006,54.98,4.0,3.5,2.0,0.25,True
user_05238,30.0,Male,Premium,2.99,3.0,21,77.63684210526316,49.22631578947368,1.0,5.0,5.0,0.14285714285714285,True
user_05239,38.0,Female,Premium,42.64,2.0,14,59.34166666666667,66.77857142857142,,,3.0,0.0,True
user_05240,25.0,Female,Standard,7.17,2.0,15,62.607692307692304,49.949999999999996,3.0,2.6666666666666665,1.0,0.0,True
user_05241,35.0,Other,Standard,6.98,2.0,8,54.2125,62.5875,1.0,5.0,2.0,0.0,True
user_05242,,Male,Basic,15.12,3.0,9,73.9875,40.82222222222222,1.0,4.0,2.0,0.5714285714285714,True
user_05243,47.0,Male,Standard,11.62,4.0,13,51.00909090909091,53.26153846153846,1.0,4.0,2.0,0.0,True
user_05244,21.0,Male,Basic,11.21,3.0,22,70.28947368421052,48.08,3.0,4.0,2.0,0.0,True
user_05245,,Male,Standard,932.78,3.0,13,30.400000000000002,57.26923076923077,1.0,5.0,2.0,0.2,False
user_05246,39.0,Male,Premium,30.92,4.0,10,46.6375,68.55,1.0,2.0,1.0,0.0,True
user_05247,44.0,Female,Premium,7.07,3.0,11,54.209090909090904,49.41111111111111,3.0,3.6666666666666665,4.0,0.0,True
user_05248,7.0,Female,Premium,3.76,4.0,15,48.87692307692308,42.00833333333333,1.0,3.0,4.0,0.0,True
user_05249,13.0,Male,Premium,48.14,,9,48.025000000000006,46.43333333333334,2.0,3.0,2.0,0.2,True
user_05250,,Female,Standard,20.09,3.0,12,46.589999999999996,33.82,5.0,4.0,3.0,0.25,True
user_05251,24.0,Female,Premium,9.96,,6,52.8,47.38,5.0,4.4,4.0,0.0,True
user_05252,30.0,Male,Premium,3.15,6.0,11,66.15,64.4,1.0,5.0,2.0,0.0,True
user_05253,29.0,Other,Basic,15.69,2.0,8,46.325,52.34285714285714,1.0,4.0,6.0,0.0,True
user_05254,36.0,Prefer not to say,Premium,8.12,3.0,10,74.22,48.52222222222222,1.0,5.0,1.0,0.125,True
user_05255,40.0,,Standard,40.28,,9,34.9375,64.82857142857144,,,2.0,0.25,True
user_05256,56.0,Male,Premium+,5.08,3.0,19,64.43684210526315,38.257894736842104,3.0,2.6666666666666665,3.0,0.0,True
user_05257,31.0,Female,Basic,17.8,2.0,10,52.6888888888889,73.39,2.0,4.5,1.0,0.125,True
user_05258,32.0,,Basic,5.16,2.0,12,83.49,57.175000000000004,1.0,4.0,3.0,0.3333333333333333,True
user_05259,7.0,,Standard,11.8,3.0,15,52.91428571428571,47.626666666666665,1.0,1.0,1.0,0.2,True
user_05260,54.0,Female,Premium,9.29,2.0,14,67.11666666666666,50.339999999999996,1.0,3.0,,0.2,False
user_05261,46.0,Male,Basic,14.51,8.0,11,98.58571428571427,55.654545454545456,3.0,3.0,1.0,0.16666666666666666,True
user_05262,,,Standard,41.08,1.0,9,69.825,53.275,1.0,1.0,3.0,0.0,True
user_05263,57.0,Other,Standard,11.23,2.0,11,72.72,49.5,,,2.0,0.0,False
user_05264,17.0,Female,Premium,,,9,70.55,34.55714285714286,2.0,3.5,1.0,0.25,True
user_05265,32.0,Male,Standard,22.01,4.0,13,48.99166666666667,42.68333333333334,1.0,4.0,1.0,0.16666666666666666,True
user_05266,21.0,Male,Standard,33.48,3.0,10,70.78,58.21111111111111,2.0,3.0,3.0,0.0,True
user_05267,31.0,Male,Premium,30.13,,9,57.27142857142858,70.9625,,,2.0,0.3333333333333333,False
user_05268,47.0,Female,Premium,24.68,3.0,10,61.82000000000001,45.125,,,4.0,0.3333333333333333,True
user_05269,40.0,Male,Premium+,18.72,3.0,8,56.05714285714286,36.4375,1.0,3.0,,0.1111111111111111,True
user_05270,13.0,Male,Basic,1.92,2.0,17,51.6,48.2375,1.0,5.0,2.0,0.5,True
user_05271,42.0,Male,Premium+,,2.0,7,50.67142857142857,45.214285714285715,2.0,3.0,2.0,0.1111111111111111,True
user_05272,33.0,Prefer not to say,Standard,26.26,2.0,14,67.825,40.79230769230769,1.0,4.0,1.0,0.1,True
user_05273,24.0,Prefer not to say,Basic,5.53,2.0,9,57.23333333333334,55.15,2.0,3.5,2.0,0.125,True
user_05274,37.0,,Standard,31.86,,11,46.654545454545456,46.95,1.0,4.0,3.0,0.0,True
user_05275,,,Premium+,16.03,5.0,9,52.9875,65.33749999999999,,,5.0,0.0,True
user_05276,,Male,Standard,17.2,6.0,9,52.55555555555556,48.766666666666666,,,4.0,0.0,True
user_05277,55.0,Female,Basic,7.88,1.0,11,57.46363636363637,49.21111111111111,1.0,5.0,2.0,0.2,True
user_05278,23.0,Male,Standard,6.79,3.0,13,60.93636363636363,54.70769230769231,1.0,4.0,4.0,0.42857142857142855,True
user_05279,37.0,Female,Basic,,4.0,10,61.34444444444445,56.3,2.0,3.0,5.0,0.2857142857142857,True
user_05280,39.0,Female,Premium,,,13,83.71538461538461,50.146153846153844,1.0,4.0,1.0,0.75,True
user_05281,31.0,Other,Premium,36.07,,8,85.81666666666668,61.94285714285714,3.0,2.3333333333333335,3.0,0.0,True
user_05282,36.0,Male,Standard,5.02,4.0,14,71.51818181818182,41.449999999999996,,,1.0,0.0,True
user_05283,53.0,Male,Standard,18.11,,11,145.78,39.47272727272727,1.0,3.0,4.0,0.6,True
user_05284,,Female,Premium,6.72,3.0,10,99.35,73.26666666666667,3.0,4.333333333333333,2.0,0.3333333333333333,True
user_05285,31.0,Female,Standard,15.89,3.0,12,106.41111111111111,53.06363636363637,1.0,2.0,1.0,0.0,False
user_05286,35.0,Male,Standard,1.16,1.0,9,44.12,50.58888888888889,2.0,3.0,1.0,0.125,False
user_05287,45.0,Male,Premium,28.27,4.0,8,57.699999999999996,59.92857142857143,,,5.0,0.0,True
user_05288,17.0,Male,Standard,14.31,,11,83.26666666666667,39.95,,,1.0,0.16666666666666666,True
user_05289,17.0,,Standard,9.2,1.0,8,59.6,63.128571428571426,1.0,2.0,1.0,0.0,True
user_05290,21.0,Female,Premium+,17.7,3.0,15,87.80714285714285,59.78666666666666,4.0,4.25,4.0,0.2,True
user_05291,28.0,Other,Standard,31.33,,9,36.075,39.577777777777776,2.0,2.5,4.0,0.4,True
user_05292,,Male,Premium,14.76,3.0,13,85.925,55.50769230769231,2.0,4.5,2.0,0.0,True
user_05293,26.0,Male,Premium,6.85,2.0,15,96.94999999999999,42.42857142857143,2.0,3.5,3.0,1.0,True
user_05294,17.0,Female,Standard,4.89,2.0,15,43.230000000000004,54.361538461538466,4.0,2.75,1.0,0.0,True
user_05295,61.0,Female,Basic,19.21,2.0,10,60.81,54.720000000000006,3.0,3.3333333333333335,2.0,0.2,True
user_05296,26.0,Male,Basic,15.08,2.0,7,64.87142857142858,36.214285714285715,2.0,2.5,3.0,0.25,True
user_05297,46.0,Male,Standard,32.5,1.0,12,56.25454545454545,60.019999999999996,2.0,4.5,4.0,0.3333333333333333,False
user_05298,30.0,Male,Standard,12.0,,8,87.07142857142857,54.3,,,2.0,0.2857142857142857,True
user_05299,38.0,,Premium,11.24,,12,59.29090909090908,54.28181818181818,,,3.0,0.0,True
user_05300,15.0,Male,Premium+,7.0,3.0,8,52.300000000000004,37.17142857142857,1.0,5.0,2.0,0.0,True
user_05301,29.0,Male,Basic,12.85,2.0,5,162.375,62.14,3.0,3.6666666666666665,2.0,0.4,True
user_05302,52.0,Male,Standard,,5.0,15,57.57333333333334,41.76428571428572,1.0,4.0,3.0,0.25,True
user_05303,28.0,Female,Standard,9.77,,10,88.9875,73.06,4.0,4.75,6.0,0.25,True
user_05304,44.0,Male,Premium,18.13,1.0,11,36.199999999999996,58.63636363636363,1.0,3.0,2.0,0.2857142857142857,True
user_05305,19.0,Other,Premium,12.91,,8,72.14285714285714,44.925,,,4.0,0.0,False
user_05306,29.0,Female,Standard,,2.0,13,43.60833333333333,37.61666666666667,2.0,4.0,,,False
user_05307,45.0,Male,Premium,42.86,,13,83.40833333333333,39.016666666666666,1.0,4.0,1.0,0.16666666666666666,True
user_05308,55.0,Female,Premium,,,16,73.07857142857144,41.54666666666667,,,2.0,0.0,True
user_05309,54.0,Female,Premium,32.6,2.0,12,67.29166666666667,53.5,3.0,4.0,3.0,0.0,True
user_05310,42.0,Male,Basic,,,7,43.300000000000004,54.56,,,3.0,0.5,True
user_05311,32.0,Female,Premium,36.66,3.0,14,50.67272727272727,56.75,3.0,3.3333333333333335,5.0,0.0,True
user_05312,26.0,Female,Premium,38.81,5.0,13,53.23,53.49230769230769,2.0,3.0,2.0,,False
user_05313,29.0,Male,Standard,,2.0,7,52.120000000000005,59.26666666666667,1.0,5.0,2.0,0.0,False
user_05314,39.0,Female,Standard,,,8,169.44285714285712,50.93333333333334,2.0,4.5,3.0,0.0,False
user_05315,42.0,Other,Premium+,13.89,4.0,8,67.1,42.85,3.0,3.6666666666666665,8.0,0.0,True
user_05316,34.0,Other,Premium,10.87,6.0,12,35.7,42.6,2.0,4.0,2.0,0.0,True
user_05317,29.0,Male,Standard,11.28,2.0,11,50.82222222222222,56.809090909090905,2.0,5.0,4.0,0.0,False
user_05318,,Female,Premium,21.97,5.0,7,49.46666666666667,38.9,2.0,4.0,,0.0,True
user_05319,32.0,Male,Basic,29.58,1.0,12,49.379999999999995,57.63333333333333,2.0,4.5,,0.25,True
user_05320,44.0,,Basic,,4.0,16,59.55333333333333,59.97692307692308,1.0,3.0,3.0,0.125,True
user_05321,26.0,Male,Premium,2.62,2.0,7,58.800000000000004,42.35,,,6.0,0.25,False
user_05322,31.0,Male,Standard,10.79,2.0,6,44.46666666666667,57.125,2.0,4.5,3.0,0.0,True
user_05323,58.0,Other,Standard,13.99,3.0,13,60.627272727272725,67.20833333333333,1.0,4.0,2.0,0.4,True
user_05324,21.0,Other,Premium,8.39,1.0,12,73.36666666666666,42.125,,,3.0,0.25,True
user_05325,24.0,,Basic,2.93,5.0,10,70.73333333333333,58.71111111111111,2.0,4.5,5.0,0.0,True
user_05326,50.0,Female,Standard,791.06,,9,44.422222222222224,28.325,1.0,3.0,4.0,0.14285714285714285,True
user_05327,4.0,Female,Standard,13.22,3.0,7,64.58571428571429,53.39999999999999,,,,0.3333333333333333,True
user_05328,23.0,Female,Premium+,47.14,3.0,18,60.370588235294115,51.45294117647059,2.0,4.5,4.0,,True
user_05329,58.0,Male,Standard,22.13,1.0,11,65.03636363636363,59.63333333333333,3.0,4.333333333333333,5.0,0.0,True
user_05330,40.0,Male,Premium,24.25,5.0,10,48.58,53.65555555555555,3.0,4.333333333333333,2.0,0.0,True
user_05331,15.0,Female,Standard,,1.0,8,35.94285714285714,28.442857142857143,4.0,4.0,3.0,0.0,True
user_05332,46.0,Female,Premium+,14.52,1.0,8,64.875,43.300000000000004,,,4.0,0.375,True
user_05333,37.0,,Standard,11.88,,8,44.51666666666667,50.028571428571425,,,3.0,0.25,True
user_05334,20.0,Male,Premium,10.2,,12,73.15833333333333,44.47777777777778,,,2.0,0.3333333333333333,False
user_05335,51.0,Female,Basic,56.41,2.0,17,105.39285714285714,51.021428571428565,2.0,3.0,1.0,0.3333333333333333,True
user_05336,48.0,Prefer not to say,Premium,7.18,5.0,8,118.11428571428571,72.775,3.0,3.6666666666666665,5.0,0.5,True
user_05337,32.0,Male,Premium+,19.03,1.0,8,51.5,38.44285714285714,5.0,3.2,2.0,0.0,True
user_05338,28.0,Male,Standard,2.66,3.0,9,57.875,37.27777777777778,1.0,4.0,1.0,0.0,False
user_05339,,Male,Premium,5.87,2.0,14,92.76153846153846,50.90909090909091,1.0,4.0,1.0,0.2222222222222222,True
user_05340,24.0,Female,Premium,8.7,4.0,13,53.31999999999999,56.541666666666664,1.0,1.0,,0.2,True
user_05341,44.0,Male,Basic,23.59,1.0,13,62.56999999999999,36.91818181818182,,,1.0,0.0,True
user_05342,31.0,Male,Standard,8.62,4.0,16,63.709090909090904,57.34285714285714,3.0,4.333333333333333,3.0,0.4,True
user_05343,32.0,Male,Premium,,,14,49.76153846153846,46.285714285714285,,,5.0,0.25,True
user_05344,55.0,Male,Standard,11.72,,7,44.871428571428574,59.3,1.0,5.0,1.0,0.0,True
user_05345,51.0,Female,Basic,12.31,,12,100.14999999999999,47.0,1.0,5.0,1.0,0.14285714285714285,False
user_05346,,Female,Premium,11.1,1.0,5,33.0,29.96666666666667,2.0,3.5,2.0,0.0,True
user_05347,16.0,Female,Premium,,2.0,6,57.18333333333334,61.35,2.0,3.0,1.0,0.4,True
user_05348,,,Standard,21.84,2.0,10,48.62,54.6,1.0,4.0,1.0,0.0,True
user_05349,39.0,Female,Standard,34.08,3.0,9,70.25,47.5,1.0,2.0,3.0,0.125,True
user_05350,25.0,Male,Premium+,12.81,2.0,11,50.95454545454545,55.46,,,7.0,0.16666666666666666,True
user_05351,41.0,Male,Basic,3.42,4.0,19,59.64444444444444,61.46111111111111,2.0,3.5,1.0,0.16666666666666666,True
user_05352,36.0,Male,Premium,8.97,7.0,16,71.6625,46.46,,,6.0,0.8333333333333334,False
user_05353,42.0,,Standard,5.38,1.0,12,76.61428571428571,47.324999999999996,,,3.0,0.0,True
user_05354,34.0,Male,Basic,,4.0,10,43.65555555555555,67.9125,2.0,4.0,3.0,0.2857142857142857,True
user_05355,30.0,Male,Premium+,13.27,2.0,2,2.75,78.44999999999999,,,4.0,0.0,True
user_05356,55.0,Other,Standard,11.15,2.0,17,54.76875,44.2625,4.0,3.25,3.0,0.0,False
user_05357,31.0,Male,Basic,13.02,2.0,12,68.56363636363636,42.25454545454546,1.0,4.0,6.0,0.0,True
user_05358,26.0,Male,Premium+,12.74,5.0,11,70.16250000000001,38.67777777777778,1.0,5.0,5.0,0.25,True
user_05359,9.0,,Basic,10.17,1.0,10,56.47777777777778,54.85,2.0,3.0,1.0,0.2,True
user_05360,33.0,Female,Standard,8.73,3.0,6,84.16,38.3,,,1.0,0.4,True
user_05361,23.0,Female,Premium,16.17,4.0,6,42.5,77.6,1.0,4.0,2.0,0.0,True
user_05362,27.0,Male,Premium,17.2,3.0,10,57.72222222222222,47.2,1.0,5.0,2.0,0.0,True
user_05363,9.0,Male,Premium,12.63,1.0,17,88.41428571428571,39.59375,1.0,4.0,5.0,0.0,True
user_05364,25.0,Female,Basic,17.33,5.0,13,57.63636363636363,52.03076923076923,2.0,5.0,3.0,0.0,True
user_05365,49.0,Female,Standard,5.21,5.0,5,31.54,61.06,,,4.0,0.1111111111111111,True
user_05366,20.0,Female,Premium,10.75,3.0,8,59.614285714285714,42.285714285714285,2.0,2.5,5.0,0.25,True
user_05367,40.0,Male,Premium+,13.74,6.0,11,40.53636363636363,62.779999999999994,2.0,4.5,1.0,0.0,True
user_05368,46.0,Female,Basic,4.48,5.0,14,73.66923076923078,44.275,,,3.0,0.0,False
user_05369,49.0,Male,Premium,7.46,4.0,10,74.98888888888888,58.07000000000001,2.0,4.5,3.0,0.4,True
user_05370,,Male,Basic,5.98,3.0,7,54.128571428571426,54.46666666666667,1.0,1.0,3.0,0.0,True
user_05371,33.0,Male,Premium+,18.11,8.0,15,45.26666666666667,50.96666666666667,2.0,3.5,5.0,0.2,True
user_05372,,Prefer not to say,Premium,15.42,2.0,9,112.21111111111112,38.266666666666666,,,2.0,0.0,True
user_05373,42.0,,Standard,7.54,3.0,7,48.885714285714286,20.914285714285715,,,3.0,0.0,True
user_05374,,Female,Standard,25.92,4.0,8,66.7375,41.528571428571425,2.0,4.5,1.0,0.3333333333333333,True
user_05375,39.0,Male,Premium,10.34,3.0,10,64.4875,62.111111111111114,,,3.0,0.2,True
user_05376,40.0,Male,Premium,27.23,4.0,12,64.41818181818182,44.625,2.0,3.5,1.0,0.125,True
user_05377,44.0,,Standard,8.26,5.0,8,48.9,32.4875,4.0,2.0,4.0,0.3333333333333333,True
user_05378,23.0,Other,Premium,19.04,4.0,7,61.78333333333333,61.1,2.0,3.0,5.0,0.4444444444444444,True
user_05379,33.0,Female,Premium,24.24,3.0,19,85.1625,44.55882352941177,,,5.0,0.0,True
user_05380,31.0,Male,Premium,5.66,1.0,9,65.8375,55.8875,,,1.0,0.0,True
user_05381,38.0,Female,Premium,17.83,,14,70.95833333333333,55.892307692307696,1.0,5.0,1.0,0.25,True
user_05382,44.0,,Premium,,2.0,6,17.75,31.880000000000003,,,1.0,0.16666666666666666,True
user_05383,54.0,Female,Standard,10.61,2.0,10,59.06666666666667,52.7,,,3.0,0.3333333333333333,True
user_05384,,Female,Standard,58.32,2.0,13,44.625,51.22727272727273,,,1.0,0.2,True
user_05385,25.0,Male,Standard,38.71,2.0,10,68.9875,38.71111111111111,2.0,3.5,3.0,0.0,True
user_05386,37.0,Female,Premium+,8.0,3.0,9,22.04,47.84444444444445,5.0,3.6,1.0,0.0,True
user_05387,,,Premium,11.53,4.0,14,105.61428571428571,56.699999999999996,,,4.0,,True
user_05388,52.0,Female,Premium,6.66,2.0,11,51.56,51.54545454545455,2.0,5.0,1.0,0.0,True
user_05389,27.0,Female,Standard,2.42,5.0,11,81.59,59.879999999999995,1.0,4.0,8.0,0.25,True
user_05390,48.0,Female,Premium,45.16,4.0,9,46.462500000000006,60.625,,,1.0,0.0,True
user_05391,40.0,Male,Basic,17.12,1.0,8,173.48,40.68333333333333,1.0,3.0,2.0,0.42857142857142855,True
user_05392,56.0,Other,Premium+,14.75,4.0,11,62.4,40.24,3.0,3.6666666666666665,,0.0,True
user_05393,48.0,Male,Standard,8.85,2.0,7,74.41666666666667,53.0,,,4.0,0.0,True
user_05394,27.0,Male,Basic,19.18,,7,37.86,68.64285714285714,1.0,4.0,1.0,0.0,True
user_05395,18.0,Male,Standard,12.54,2.0,9,59.14444444444445,46.8125,2.0,4.5,,0.0,True
user_05396,45.0,Female,Basic,5.5,2.0,6,60.18333333333333,68.67999999999999,1.0,3.0,3.0,0.0,True
user_05397,46.0,Male,Standard,13.86,3.0,8,42.96666666666666,45.4375,,,5.0,0.25,True
user_05398,41.0,Female,Premium,,3.0,8,108.95,51.9375,3.0,4.666666666666667,3.0,0.1111111111111111,False
user_05399,34.0,Female,Standard,7.06,,8,130.15,48.9,5.0,4.2,,0.3333333333333333,True
user_05400,57.0,Male,Premium,4.46,,9,38.85,59.111111111111114,4.0,3.5,2.0,0.16666666666666666,True
user_05401,25.0,Prefer not to say,Standard,5.77,3.0,12,54.57272727272727,57.13636363636363,,,2.0,0.25,True
user_05402,28.0,Female,Premium,,1.0,8,58.2,40.475,2.0,3.0,6.0,0.0,True
user_05403,46.0,,Standard,10.63,3.0,13,64.46666666666667,53.01538461538462,,,2.0,0.0,False
user_05404,28.0,,Premium,11.4,3.0,10,49.93333333333334,49.85,2.0,4.0,4.0,0.14285714285714285,True
user_05405,30.0,Female,Standard,17.56,3.0,13,57.33846153846154,42.358333333333334,1.0,2.0,8.0,0.0,True
user_05406,31.0,Female,Standard,16.26,4.0,14,78.9,44.035714285714285,1.0,1.0,,0.25,True
user_05407,,Female,Basic,15.0,,7,61.4,64.08571428571429,2.0,2.5,5.0,0.5,True
user_05408,33.0,Female,Premium,6.49,5.0,9,64.71666666666667,40.642857142857146,,,2.0,0.2,True
user_05409,29.0,,Premium,6.91,2.0,15,103.38000000000001,42.638461538461534,2.0,3.5,4.0,0.0,True
user_05410,23.0,Male,Premium+,15.53,,11,44.08,42.32727272727273,3.0,2.6666666666666665,1.0,0.0,False
user_05411,48.0,Male,Premium,10.04,2.0,7,38.07142857142857,47.800000000000004,2.0,4.5,3.0,0.0,True
user_05412,,Female,Premium,32.04,3.0,12,53.27,52.93636363636363,4.0,4.5,3.0,0.5,True
user_05413,29.0,Male,Basic,33.36,,13,70.94,45.26666666666667,,,7.0,,True
user_05414,23.0,Female,Basic,23.11,1.0,19,66.94375,49.79230769230769,2.0,3.0,4.0,0.0,True
user_05415,24.0,Female,Premium,13.18,7.0,9,74.8375,46.82222222222222,2.0,3.0,1.0,0.0,True
user_05416,,Female,Premium,39.66,1.0,7,62.76666666666667,45.228571428571435,5.0,3.0,1.0,,True
user_05417,38.0,Female,Standard,19.38,7.0,11,68.58,36.85454545454546,3.0,4.666666666666667,3.0,0.125,True
user_05418,46.0,Female,Premium,17.07,3.0,8,66.51428571428572,48.35,2.0,3.5,6.0,0.0,True
user_05419,52.0,Female,Basic,17.01,,11,48.739999999999995,36.42727272727273,2.0,4.0,6.0,0.0,True
user_05420,47.0,Male,Standard,0.94,1.0,16,72.13333333333334,41.07692307692308,3.0,4.333333333333333,4.0,0.2,True
user_05421,35.0,Female,Standard,8.54,5.0,17,75.07333333333332,60.3625,1.0,4.0,2.0,0.25,True
user_05422,27.0,Male,Standard,41.14,2.0,5,40.7,51.45,,,2.0,0.0,True
user_05423,39.0,Female,Basic,23.34,3.0,8,49.86,56.6,1.0,3.0,,0.3333333333333333,False
user_05424,33.0,Male,Premium+,9.61,3.0,15,63.50714285714286,68.42857142857143,1.0,1.0,5.0,0.3333333333333333,True
user_05425,45.0,Male,Premium,14.16,6.0,12,118.42727272727274,40.041666666666664,1.0,3.0,2.0,1.0,True
user_05426,44.0,Prefer not to say,Standard,11.69,1.0,13,66.2,47.323076923076925,2.0,4.0,2.0,0.14285714285714285,False
user_05427,34.0,Female,Standard,33.07,4.0,10,41.199999999999996,64.24444444444445,2.0,3.5,1.0,0.0,True
user_05428,45.0,Male,Standard,7.53,,9,45.84285714285714,37.6125,3.0,4.0,1.0,0.0,False
user_05429,34.0,Prefer not to say,Standard,,3.0,4,35.625,72.77499999999999,1.0,5.0,1.0,0.42857142857142855,True
user_05430,36.0,Male,Standard,33.45,6.0,16,56.24666666666667,42.766666666666666,1.0,1.0,3.0,0.5,True
user_05431,45.0,Female,Standard,14.62,4.0,13,53.50833333333333,46.225,2.0,4.0,1.0,0.0,True
user_05432,,Male,Premium,,4.0,13,51.40833333333333,47.416666666666664,2.0,4.0,,0.0,True
user_05433,10.0,Female,Basic,12.69,5.0,12,48.35454545454545,47.48333333333333,2.0,4.0,5.0,0.0,True
user_05434,34.0,,Standard,16.05,4.0,8,65.7,58.7375,2.0,3.0,3.0,0.0,True
user_05435,29.0,Female,Basic,6.18,4.0,15,55.972727272727276,57.478571428571435,1.0,4.0,4.0,0.6,False
user_05436,,Male,Standard,43.37,3.0,14,70.64999999999999,58.625,1.0,5.0,4.0,0.25,True
user_05437,,Female,Premium,29.36,1.0,7,67.28,47.114285714285714,1.0,1.0,2.0,0.0,True
user_05438,,Female,Standard,10.49,6.0,7,45.8,38.699999999999996,3.0,4.0,4.0,0.0,True
user_05439,51.0,Male,Standard,4.02,2.0,4,44.35,18.766666666666666,,,1.0,0.14285714285714285,True
user_05440,39.0,Male,Standard,2.18,3.0,16,50.3,56.800000000000004,2.0,4.0,2.0,0.14285714285714285,True
user_05441,41.0,Female,Standard,21.36,5.0,11,76.00909090909092,62.300000000000004,1.0,3.0,,0.5,False
user_05442,44.0,Male,Standard,11.55,3.0,10,115.16250000000001,48.5,1.0,5.0,2.0,0.0,True
user_05443,37.0,Female,Premium+,12.96,5.0,14,79.23076923076923,30.483333333333334,1.0,4.0,4.0,0.375,True
user_05444,36.0,Male,Premium,33.86,5.0,13,44.18333333333334,46.73333333333333,2.0,4.5,2.0,0.5,True
user_05445,37.0,Male,Basic,4.87,2.0,9,50.25714285714286,53.955555555555556,3.0,1.3333333333333333,,0.0,False
user_05446,,Male,Premium+,15.0,,11,63.03333333333333,50.480000000000004,5.0,3.6,,0.0,True
user_05447,22.0,Female,Basic,9.52,4.0,12,70.6,55.11818181818182,3.0,4.333333333333333,5.0,0.3333333333333333,True
user_05448,46.0,Male,Premium,17.95,3.0,13,77.65833333333333,55.98181818181819,4.0,3.25,3.0,0.2,True
user_05449,48.0,Female,Premium,13.37,,8,40.85,77.6875,1.0,5.0,3.0,0.3333333333333333,True
user_05450,34.0,Female,Premium,9.01,1.0,11,41.62222222222223,46.445454545454545,1.0,3.0,2.0,0.0,False
user_05451,33.0,Other,Basic,16.36,5.0,12,48.15833333333333,47.14166666666666,2.0,4.0,2.0,0.5,True
user_05452,55.0,Female,Premium,12.0,1.0,4,31.0,53.625,5.0,2.4,3.0,,True
user_05453,37.0,Other,Premium,5.7,,16,35.31428571428571,35.93076923076923,,,4.0,,True
user_05454,50.0,Male,Standard,11.02,1.0,5,105.46666666666665,48.725,,,1.0,0.0,True
user_05455,49.0,Male,Premium+,11.62,1.0,8,89.5375,36.98571428571428,3.0,3.3333333333333335,2.0,0.3333333333333333,True
user_05456,,Prefer not to say,Premium,19.05,2.0,10,44.544444444444444,70.13333333333333,1.0,4.0,8.0,0.1111111111111111,True
user_05457,53.0,,Standard,17.63,2.0,9,44.2875,60.37777777777777,5.0,4.8,2.0,0.0,True
user_05458,44.0,Female,Basic,,4.0,8,140.55,58.9375,,,1.0,0.1111111111111111,True
user_05459,47.0,Female,Premium,28.83,2.0,10,42.21,32.58888888888889,,,5.0,0.0,True
user_05460,18.0,Female,Basic,24.08,1.0,7,87.08333333333333,47.74285714285714,1.0,4.0,5.0,0.25,True
user_05461,,Female,Premium,8.86,,7,53.857142857142854,48.185714285714276,1.0,4.0,3.0,0.1111111111111111,True
user_05462,53.0,Male,Premium+,15.05,2.0,17,51.65625,45.66,,,2.0,0.0,True
user_05463,40.0,Female,Standard,8.58,1.0,6,70.1,65.46666666666667,3.0,2.0,2.0,0.3333333333333333,True
user_05464,41.0,Female,Basic,19.22,4.0,12,112.85,41.59166666666667,1.0,5.0,3.0,0.0,True
user_05465,28.0,Female,Standard,19.54,,5,92.375,50.379999999999995,4.0,4.5,1.0,0.0,True
user_05466,41.0,Female,Premium,14.96,,10,60.82222222222222,57.92,3.0,4.333333333333333,4.0,0.2857142857142857,True
user_05467,22.0,Female,Premium,,3.0,4,40.65,71.975,,,1.0,0.0,True
user_05468,,Female,Premium,6.11,3.0,13,42.739999999999995,52.04545454545455,2.0,4.5,3.0,0.2,False
user_05469,,Female,Standard,16.02,2.0,15,49.74166666666667,32.940000000000005,2.0,4.0,2.0,0.0,False
